zipcode,County,ZHVI,id,name,brewery_type,street,city,state,country,longitude,latitude,phone,website_url
24013,Roanoke City,146923.0,,,,,,,,,,,
31331,McIntosh County,246396.0,,,,,,,,,,,
78578,Cameron County,281632.0,,,,,,,,,,,
6607,Fairfield County,250907.0,,,,,,,,,,,
75783,Wood County,212503.0,,,,,,,,,,,
39823,Early County,120909.0,,,,,,,,,,,
48015,Macomb County,140838.0,,,,,,,,,,,
8758,Ocean County,484143.0,,,,,,,,,,,
53821,Crawford County,178433.0,,,,,,,,,,,
37841,Scott County,164529.0,,,,,,,,,,,
44273,Medina County,296190.0,,,,,,,,,,,
85087,Maricopa County,614637.0,,,,,,,,,,,
55121,Dakota County,332464.0,granite-city-food-and-brewery-10-eagan,Granite City Food & Brewery (#10),brewpub,3330 Pilot Knob Rd,Eagan,Minnesota,United States,-93.16714524,44.83779871,6514524600,http://www.gcfb.net
55121,Dakota County,332464.0,union-32-crafthouse-eagan,Union 32 Crafthouse,micro,2864 Highway 55 Ste 200,Eagan,Minnesota,United States,,,9528079777,http://www.union32crafthouse.com
79830,Brewster County,266828.0,big-bend-brewing-co-alpine,Big Bend Brewing Co,micro,3401 W Highway 90,Alpine,Texas,United States,,,4328373700,http://www.bigbendbrewing.com
31643,Brooks County,133831.0,,,,,,,,,,,
73750,Kingfisher County,200996.0,,,,,,,,,,,
26164,Jackson County,136610.0,,,,,,,,,,,
4093,York County,398709.0,,,,,,,,,,,
49046,Barry County,256463.0,tujax-tavern-delton,Tujax Tavern,brewpub,103 S Grove St,Delton,Michigan,United States,-85.407991,42.496258,2696238310,
75140,Van Zandt County,195697.0,,,,,,,,,,,
6234,Windham County,343214.0,,,,,,,,,,,
14141,Erie County,217073.0,,,,,,,,,,,
36323,Coffee County,116875.0,,,,,,,,,,,
2054,Norfolk County,584985.0,,,,,,,,,,,
85194,Pinal County,397680.0,,,,,,,,,,,
18644,Luzerne County,194076.0,,,,,,,,,,,
52411,Linn County,408065.0,,,,,,,,,,,
12159,Albany County,499376.0,,,,,,,,,,,
13035,Madison County,335459.0,critz-farms-brewing-and-cider-co-cazenovia,Critz Farms Brewing & Cider Co.,micro,3232 Rippleton Rd,Cazenovia,New York,United States,-75.8746342,42.8805302,3156623355,http://www.critzfarms.com
13035,Madison County,335459.0,empire-farm-brewery-cazenovia,Empire Farm Brewery,micro,33 Rippleton Rd,Cazenovia,New York,United States,-75.8664345,42.9197307,3156552337,http://www.empirebrew.com
47394,Randolph County,126570.0,,,,,,,,,,,
93449,San Luis Obispo County,1283190.0,pismo-brewing-co-pismo-beach,Pismo Brewing Co,micro,500 Cypress St,Pismo Beach,California,United States,-120.6409192,35.13908295,8052956200,http://www.pismobrew.com
1519,Worcester County,583688.0,,,,,,,,,,,
1473,Worcester County,455652.0,wachusett-brewing-co-westminster,Wachusett Brewing Co,regional,175 State Rd E,Westminster,Massachusetts,United States,-71.87294016,42.55783542,9788749965,http://www.wachusettbrew.com
46701,Noble County,209977.0,,,,,,,,,,,
37825,Claiborne County,187937.0,,,,,,,,,,,
71343,Catahoula Parish,103178.0,,,,,,,,,,,
20833,Montgomery County,730747.0,brookeville-beer-farm-brookeville,Brookeville Beer Farm,micro,20315 Georgia Ave,Brookeville,Maryland,United States,-77.0579247,39.1780888,3012601000,http://www.brookevillebeerfarm.com
76692,Hill County,190111.0,,,,,,,,,,,
43011,Knox County,336926.0,,,,,,,,,,,
66227,Johnson County,505604.0,,,,,,,,,,,
11933,Suffolk County,599849.0,,,,,,,,,,,
77371,San Jacinto County,176640.0,,,,,,,,,,,
65453,Crawford County,196917.0,,,,,,,,,,,
2466,Middlesex County,1278098.0,,,,,,,,,,,
15131,Allegheny County,163468.0,,,,,,,,,,,
89029,Clark County,253429.0,pints-brewery-and-sports-bar-laughlin,Pints Brewery and Sports Bar,brewpub,2100 S Casino Dr,Laughlin,Nevada,United States,-114.574559,35.157448,7022984000,http://www.coloradobelle.com
6052,Hartford County,278510.0,,,,,,,,,,,
17584,Lancaster County,333831.0,,,,,,,,,,,
38344,Carroll County,159470.0,,,,,,,,,,,
76539,Lampasas County,346273.0,,,,,,,,,,,
55976,Olmsted County,305377.0,,,,,,,,,,,
28690,Burke County,224971.0,the-levee-brewing-company-inc-valdese,"The Levee Brewing Company, Inc",planning,,Valdese,North Carolina,United States,,,8383901041,http://www.theleveepub.com
23970,Mecklenburg County,148647.0,,,,,,,,,,,
51360,Dickinson County,336190.0,okoboji-brewing-co-spirit-lake,Okoboji Brewing Co,micro,3705 Highway 71,Spirit Lake,Iowa,United States,-95.125984,43.405983,7123303363,http://www.brewokoboji.com
61951,Moultrie County,148345.0,,,,,,,,,,,
59911,Lake County,796313.0,flathead-lake-brewing-co-bigfork,Flathead Lake Brewing Co,micro,116 Holt Dr Ste B,Bigfork,Montana,United States,,,4068370085,http://www.flatheadlakebrewing.com
59911,Lake County,796313.0,flathead-lake-brewing-co-production-only-bigfork,Flathead Lake Brewing Co - Production Only,micro,,Bigfork,Montana,United States,,,4068370085,http://www.flatheadlakebrewing.com
50321,Polk County,319338.0,,,,,,,,,,,
80615,Weld County,533038.0,,,,,,,,,,,
78112,Bexar County,256839.0,,,,,,,,,,,
48519,Genesee County,167201.0,the-red-baron-burton,The Red Baron,brewpub,2495 S Center Rd,Burton,Michigan,United States,-83.63373728,42.9924788,8107441310,http://www.baronburger.com
59330,Dawson County,214951.0,cross-country-brewing-glendive,Cross Country Brewing,micro,320 E Allard St,Glendive,Montana,United States,-104.70579,47.11209,4063772739,
10920,Rockland County,583603.0,,,,,,,,,,,
39525,Hancock County,224356.0,,,,,,,,,,,
39842,Terrell County,104365.0,,,,,,,,,,,
27043,Stokes County,215054.0,,,,,,,,,,,
50035,Polk County,317767.0,reclaimed-rails-brewing-company-bondurant,Reclaimed Rails Brewing Company,micro,101 Main St. SE,Bondurant,Iowa,United States,-93.461872,41.699717,,http://www.reclaimedrailsbrewing.com
75495,Grayson County,436860.0,,,,,,,,,,,
76060,Tarrant County,395606.0,,,,,,,,,,,
49031,Cass County,225091.0,,,,,,,,,,,
17360,York County,332360.0,,,,,,,,,,,
49329,Montcalm County,228001.0,,,,,,,,,,,
34229,Sarasota County,789683.0,,,,,,,,,,,
90077,Los Angeles County,3287490.0,,,,,,,,,,,
46923,Carroll County,191193.0,,,,,,,,,,,
62837,Wayne County,107837.0,,,,,,,,,,,
49323,Allegan County,343969.0,5-lakes-brewing-co-dorr,5 Lakes Brewing Co.,brewpub,1638 142nd Ave,Dorr,Michigan,United States,-85.70445518,42.72497157,6163599555,http://www.5lakesbrewing.com
33981,Charlotte County,451262.0,,,,,,,,,,,
7033,Union County,528739.0,two-ton-brewing-kenilworth,Two Ton Brewing,micro,730 Federal Ave,Kenilworth,New Jersey,United States,-74.28663992,40.67871822,,http://www.twotonbrewing.com
44047,Ashtabula County,197962.0,,,,,,,,,,,
61530,Woodford County,195362.0,,,,,,,,,,,
55115,Washington County,473807.0,,,,,,,,,,,
59457,Fergus County,270059.0,lewistown-brewing-co-lewistown,Lewistown Brewing Co,planning,,Lewistown,Montana,United States,,,4063500170,
15021,Washington County,190206.0,coal-tipple-brewery-kramer-farms-burgettstown,Coal Tipple Brewery / Kramer Farms,micro,1905 Steubenville Rike,Burgettstown,Pennsylvania,United States,,,7248993344,http://www.coaltipplebrewery.com
24293,Wise County,148212.0,,,,,,,,,,,
34434,Citrus County,263862.0,,,,,,,,,,,
25880,Raleigh County,88821.0,,,,,,,,,,,
97370,Benton County,471442.0,bierly-brewing-eats-and-treats-philomath,Bierly Brewing @ Eats and Treats,brewpub,1644 Main St,Philomath,Oregon,United States,-123.3625416,44.539936,5412575126,
97370,Benton County,471442.0,dirt-road-brewing-philomath,Dirt Road Brewing,planning,1301 Main St,Philomath,Oregon,United States,-123.36771014635538,44.540459725894316,5419297818,http://dirtroadbrewing.com
8850,Middlesex County,470293.0,,,,,,,,,,,
7419,Sussex County,327340.0,,,,,,,,,,,
21035,Anne Arundel County,856438.0,,,,,,,,,,,
34488,Marion County,227916.0,,,,,,,,,,,
63040,Saint Louis County,427080.0,,,,,,,,,,,
32132,Volusia County,300107.0,,,,,,,,,,,
66007,Leavenworth County,391296.0,,,,,,,,,,,
8078,Camden County,254084.0,,,,,,,,,,,
50428,Cerro Gordo County,259727.0,lake-time-brewery-clear-lake,Lake Time Brewery,micro,801 Main Ave Ste C,Clear Lake,Iowa,United States,-93.378387,43.137066,6413572040,http://www.laketimebrewery.com
39191,Lincoln County,157465.0,,,,,,,,,,,
28771,Graham County,228553.0,,,,,,,,,,,
3244,Hillsborough County,334280.0,,,,,,,,,,,
72176,Lonoke County,177772.0,,,,,,,,,,,
49087,Kalamazoo County,319056.0,,,,,,,,,,,
74462,Haskell County,128042.0,,,,,,,,,,,
54669,La Crosse County,316102.0,,,,,,,,,,,
50022,Cass County,130953.0,,,,,,,,,,,
1230,Berkshire County,583045.0,barrington-brewery-and-restaurant-great-barrington,Barrington Brewery and Restaurant,brewpub,420 Stockbridge Rd Ste 4,Great Barrington,Massachusetts,United States,,,4135288282,http://www.barringtonbrewery.net
19033,Delaware County,304827.0,,,,,,,,,,,
62254,Saint Clair County,183432.0,,,,,,,,,,,
31635,Lanier County,173136.0,,,,,,,,,,,
27557,Nash County,239376.0,,,,,,,,,,,
75135,Hunt County,420355.0,,,,,,,,,,,
76520,Milam County,179070.0,,,,,,,,,,,
52057,Delaware County,193425.0,franklin-street-brewing-company-manchester,Franklin Street Brewing Company,micro,116 S Franklin St,Manchester,Iowa,United States,-91.45777929,42.48329324,5639272722,http://www.franklinstreetbrewing.com
67124,Pratt County,113727.0,,,,,,,,,,,
46392,Jasper County,285574.0,hop-quest-brewing-company-wheatfield,Hop Quest Brewing Company,planning,,Wheatfield,Indiana,United States,,,2198636393,
1564,Worcester County,512756.0,,,,,,,,,,,
38851,Chickasaw County,118501.0,,,,,,,,,,,
76084,Johnson County,338897.0,,,,,,,,,,,
63334,Pike County,171931.0,,,,,,,,,,,
43203,Franklin County,248728.0,,,,,,,,,,,
18328,Pike County,238747.0,,,,,,,,,,,
33834,Hardee County,156160.0,,,,,,,,,,,
11792,Suffolk County,638081.0,,,,,,,,,,,
60915,Kankakee County,160819.0,,,,,,,,,,,
30553,Franklin County,275583.0,,,,,,,,,,,
18106,Lehigh County,398797.0,,,,,,,,,,,
10923,Rockland County,534765.0,industrial-arts-brewing-co-garnerville,Industrial Arts Brewing Co.,micro,55 W Railroad Ave # 25W,Garnerville,New York,United States,,,8459428776,http://www.industrialartsbrewing.com
10280,New York County,878323.0,,,,,,,,,,,
31901,Muscogee County,151679.0,cannon-brewpub-columbus,Cannon Brewpub,brewpub,1041 Broadway,Columbus,Georgia,United States,,,7066532337,
34429,Citrus County,288811.0,copp-brewery-and-winery-crystal-river,Copp Brewery & Winery,micro,11 NE 4th Ave,Crystal River,Florida,United States,-82.58738072,28.89472626,3525649463,http://www.coppbrewery.com
31055,Telfair County,94593.0,,,,,,,,,,,
28518,Duplin County,190169.0,,,,,,,,,,,
65336,Johnson County,228744.0,,,,,,,,,,,
83445,Fremont County,341701.0,,,,,,,,,,,
71822,Little River County,130402.0,,,,,,,,,,,
46069,Hamilton County,274803.0,,,,,,,,,,,
42262,Christian County,164519.0,,,,,,,,,,,
32666,Clay County,298258.0,,,,,,,,,,,
6907,Fairfield County,579221.0,,,,,,,,,,,
85929,Navajo County,403106.0,pinetop-brewing-company-lakeside,Pinetop Brewing Company,brewpub,159 W White Mountain Blvd,Lakeside,Arizona,United States,-109.9561769,34.14301231,9283581971,http://www.pinetopbeer.com
17320,Adams County,303305.0,,,,,,,,,,,
8051,Gloucester County,246914.0,,,,,,,,,,,
64034,Jackson County,358580.0,,,,,,,,,,,
19939,Sussex County,416566.0,,,,,,,,,,,
17327,York County,330397.0,,,,,,,,,,,
78725,Travis County,387263.0,,,,,,,,,,,
53126,Racine County,388137.0,,,,,,,,,,,
1982,Essex County,795788.0,,,,,,,,,,,
84701,Sevier County,333042.0,,,,,,,,,,,
49327,Newaygo County,240726.0,,,,,,,,,,,
84339,Cache County,544489.0,,,,,,,,,,,
80435,Summit County,894311.0,dillon-dam-brewery-dillon,Dillon Dam Brewery,brewpub,100 Little Dam Street,Dillon,Colorado,United States,-106.0603129,39.62760465,9702627777,http://www.dambrewery.com
80435,Summit County,894311.0,pug-ryans-brewing-company-dillon,Pug Ryan's Brewing Company,brewpub,104 Village Pl,Dillon,Colorado,United States,-106.0467598,39.62832675,9704682145,http://www.pugryans.com
37861,Grainger County,206806.0,,,,,,,,,,,
19343,Chester County,590926.0,,,,,,,,,,,
47448,Brown County,278830.0,quaff-on-brewing-nashville,Quaff On Brewing,micro,1934 State Road 135 N,Nashville,Indiana,United States,,,8129886006,http://www.quaffon.com
7874,Sussex County,370513.0,,,,,,,,,,,
3304,Merrimack County,529727.0,,,,,,,,,,,
99324,Walla Walla County,423420.0,,,,,,,,,,,
16059,Butler County,396346.0,,,,,,,,,,,
15683,Westmoreland County,165334.0,,,,,,,,,,,
18472,Wayne County,240106.0,,,,,,,,,,,
74434,Muskogee County,190746.0,,,,,,,,,,,
11789,Suffolk County,443298.0,,,,,,,,,,,
24091,Floyd County,237587.0,buffalo-mountain-brewery-floyd,Buffalo Mountain Brewery,micro,332 Webbs Mill Rd N,Floyd,Virginia,United States,-80.32462582,36.92079563,,
4084,Cumberland County,404711.0,,,,,,,,,,,
94027,San Mateo County,7484480.0,,,,,,,,,,,
7930,Morris County,756432.0,,,,,,,,,,,
43025,Licking County,315721.0,,,,,,,,,,,
66609,Shawnee County,210617.0,,,,,,,,,,,
76704,McLennan County,114455.0,brotherwell-brewing-waco,Brotherwell Brewing,micro,400 E Bridge St,Waco,Texas,United States,-97.124214,31.56428,2147638755,
32352,Gadsden County,157378.0,,,,,,,,,,,
29160,Lexington County,165700.0,,,,,,,,,,,
99603,Kenai Peninsula Borough,362993.0,grace-ridge-brewing-homer,Grace Ridge Brewing,micro,3388 B St Suite 2,Homer,Alaska,United States,-151.504362,59.639728,9074350601,https://www.graceridgebrewing.com
99603,Kenai Peninsula Borough,362993.0,homer-brewing-co-homer,Homer Brewing Co,micro,1411 Lake Shore Dr,Homer,Alaska,United States,-151.506636,59.640509,9072353626,http://homerbrew.com
71328,Rapides Parish,184821.0,,,,,,,,,,,
98250,San Juan County,,friday-harbor-brewing-friday-harbor,Friday Harbor Brewing,closed,665B Mullis St,Friday Harbor,Washington,United States,-123.0223327,48.53026803,3603786205,http://www.fridayharborbrewhouse.com
98250,San Juan County,,san-juan-island-brewing-company-friday-harbor,San Juan Island Brewing Company,brewpub,410 A St,Friday Harbor,Washington,United States,-123.0150233,48.53276541,3603782017,http://www.sanjuanbrew.com
99567,Anchorage Borough,519028.0,,,,,,,,,,,
28204,Mecklenburg County,555993.0,catawba-brewing-co-charlotte-charlotte,Catawba Brewing Co - Charlotte,micro,933 Louise Ave Ste 105,Charlotte,North Carolina,United States,,,9804986145,
57717,Butte County,261024.0,,,,,,,,,,,
15537,Bedford County,194337.0,,,,,,,,,,,
55947,Houston County,316373.0,,,,,,,,,,,
14470,Orleans County,171592.0,,,,,,,,,,,
17038,Lebanon County,284914.0,,,,,,,,,,,
23842,Prince George County,324525.0,,,,,,,,,,,
61270,Whiteside County,148146.0,,,,,,,,,,,
44233,Medina County,473530.0,the-blue-heron-brewery-hinckley,The Blue Heron Brewery,planning,,Hinckley,Ohio,United States,,,,http://www.bookblueheron.com
31052,Bibb County,238197.0,,,,,,,,,,,
18518,Lackawanna County,174333.0,,,,,,,,,,,
13214,Onondaga County,241697.0,,,,,,,,,,,
28768,Transylvania County,405750.0,ecusta-brewing-co-drift-taproom-pisgah-forest,Ecusta Brewing Co - Drift Taproom,micro,49 Pisgah Hwy,Pisgah Forest,North Carolina,United States,,,8289662337,
28768,Transylvania County,405750.0,ecusta-brewing-co-pisgah-forest,Ecusta Brewing Co,micro,49 Pisgah Hwy Ste 3,Pisgah Forest,North Carolina,United States,,,8289662337,http://www.ecustabrewing.com
78569,Willacy County,135649.0,,,,,,,,,,,
45232,Hamilton County,164558.0,tafts-brewing-co-cincinnati,Taft's Brewing Co,brewpub,4831 Spring Grove Ave,Cincinnati,Ohio,United States,-84.5127071,39.1681213,5138535016,
40447,Jackson County,123625.0,,,,,,,,,,,
98014,King County,1011927.0,,,,,,,,,,,
7764,Monmouth County,856390.0,,,,,,,,,,,
35962,De Kalb County,138881.0,,,,,,,,,,,
72638,Carroll County,151169.0,,,,,,,,,,,
8801,Hunterdon County,518749.0,,,,,,,,,,,
12184,Columbia County,427305.0,,,,,,,,,,,
98337,Kitsap County,415055.0,dog-days-brewing-bremerton,Dog Days Brewing,brewpub,260 4th St,Bremerton,Washington,United States,-122.6259002,47.5658843,3606279925,https://www.dogdaysbrewing.com
98337,Kitsap County,415055.0,lovecraft-brewing-co-bremerton,LoveCraft Brewing Co,micro,275 5th St Ste 101,Bremerton,Washington,United States,-122.6257694,47.5664595,2067174707,https://www.lovecraftbrewery.com
8889,Hunterdon County,601230.0,backman-brewing-company-whitehouse-station,Backman Brewing Company,planning,,Whitehouse Station,New Jersey,United States,,,,http://backmanbrewing.com
45176,Clermont County,235686.0,old-firehouse-brewery-williamsburg,Old Firehouse Brewery,micro,237 W Main St,Williamsburg,Ohio,United States,-84.05307618,39.05398396,5135369071,http://www.oldfirehousebrewery.com
10504,Westchester County,1493210.0,,,,,,,,,,,
49302,Kent County,433334.0,,,,,,,,,,,
76424,Stephens County,126971.0,,,,,,,,,,,
37357,Warren County,245656.0,,,,,,,,,,,
54963,Winnebago County,246872.0,omega-brewing-experience-omro,Omega Brewing Experience,micro,115 E. Main St,Omro,Wisconsin,United States,-88.7441189,44.0396052,,https://www.facebook.com/Omega-Brewing-Experience-163883807641712/
37187,Dickson County,317474.0,,,,,,,,,,,
96712,Honolulu County,2038193.0,,,,,,,,,,,
75684,Rusk County,160843.0,,,,,,,,,,,
48461,Lapeer County,224538.0,,,,,,,,,,,
49913,Houghton County,102250.0,red-jacket-brewing-at-michigan-house-cafe-calumet,Red Jacket Brewing at Michigan House Cafe,brewpub,300 6th St,Calumet,Michigan,United States,-88.4535254,47.2464521,9063371910,http://www.michiganhousecafe.com/brewpub.html
96741,Kauai County,1139838.0,,,,,,,,,,,
7762,Monmouth County,1182154.0,,,,,,,,,,,
25560,Putnam County,253584.0,,,,,,,,,,,
3049,Hillsborough County,740425.0,,,,,,,,,,,
15204,Allegheny County,137751.0,,,,,,,,,,,
3904,York County,581531.0,tributary-brewing-company-kittery,Tributary Brewing Company,micro,10 Shapleigh Rd,Kittery,Maine,United States,-70.736801,43.090863,,http://www.tributarybrewingcompany.com
3904,York County,581531.0,woodland-farms-brewery-kittery,Woodland Farms Brewery,micro,"306 Route 1, Suite C",Kittery,Maine,United States,,,2079943911,http://www.wfbrewery.com
34607,Hernando County,502028.0,,,,,,,,,,,
76661,Falls County,84144.0,,,,,,,,,,,
92590,Riverside County,1491771.0,aftershock-brewing-co-temecula,Aftershock Brewing Co,micro,28822 Old Town Front St Ste 107,Temecula,California,United States,-117.1485306,33.49310382,9519722256,http://www.aftershockbrewingco.com
92590,Riverside County,1491771.0,black-market-brewing-co-temecula,Black Market Brewing Co,brewpub,41740 Enterprise Cir N Ste 109,Temecula,California,United States,-117.16978588898682,33.518513801440825,,
92590,Riverside County,1491771.0,ironfire-brewing-company-temecula,Ironfire Brewing Company,micro,42095 Zevo Dr Unit 1,Temecula,California,United States,-117.1779573466584,33.51202560697621,9512961397,http://www.ironfirebrewing.com
92590,Riverside County,1491771.0,refuge-brewery-inc-temecula,"Refuge Brewery, Inc.",micro,43040 Rancho Way Ste 200,Temecula,California,United States,-117.15878173131578,33.504429581399016,9515060609,http://www.refugebrew.com
92590,Riverside County,1491771.0,relentless-brewing-co-temecula,Relentless Brewing Co,micro,42030 Avenida Alvarado Ste F,Temecula,California,United States,-117.16806544110835,33.51260913401433,9512969400,http://www.relentlessbrewing.com
92590,Riverside County,1491771.0,wiens-brewing-co-temecula,Wiens Brewing Co,closed,27941 Diaz Rd Ste A,Temecula,California,United States,-117.16002987549426,33.50551981670567,9516949892,http://www.weinsbrewing.com
93737,Fresno County,520562.0,,,,,,,,,,,
53177,Racine County,254793.0,,,,,,,,,,,
33853,Polk County,235925.0,,,,,,,,,,,
35952,Etowah County,206801.0,,,,,,,,,,,
90094,Los Angeles County,1288566.0,,,,,,,,,,,
24171,Patrick County,156547.0,,,,,,,,,,,
25702,Cabell County,63439.0,,,,,,,,,,,
29123,Lexington County,192401.0,,,,,,,,,,,
33473,Palm Beach County,1005482.0,,,,,,,,,,,
20685,Calvert County,449733.0,,,,,,,,,,,
14489,Wayne County,134364.0,,,,,,,,,,,
31027,Laurens County,114232.0,,,,,,,,,,,
93463,Santa Barbara County,1421896.0,solvang-brewing-co-solvang,Solvang Brewing Co,brewpub,1547 Mission Dr,Solvang,California,United States,-120.1448663,34.59615466,8056882337,http://www.solvangbrewingcompany.com
32466,Bay County,260936.0,,,,,,,,,,,
97759,Deschutes County,774330.0,three-creeks-brewing-co-sisters,Three Creeks Brewing Co,brewpub,721 Desperado Ct,Sisters,Oregon,United States,-121.534944,44.285254,5415491963,http://www.threecreeksbrewing.com
97759,Deschutes County,774330.0,three-creeks-production-sisters,Three Creeks Production,micro,265 E. Barclay Dr.,Sisters,Oregon,United States,-121.54809081567713,44.29710191578612,5415491963,
1583,Worcester County,438312.0,henry-and-fran-brewing-west-boylston,Henry And Fran Brewing,micro,185 Laurel St,West Boylston,Massachusetts,United States,-71.81026703,42.39166897,4253273457,
11516,Nassau County,1077063.0,,,,,,,,,,,
65018,Moniteau County,194638.0,,,,,,,,,,,
34688,Pinellas County,604516.0,,,,,,,,,,,
62232,Saint Clair County,131540.0,,,,,,,,,,,
83672,Washington County,324683.0,,,,,,,,,,,
62626,Macoupin County,120594.0,,,,,,,,,,,
60155,Cook County,253435.0,,,,,,,,,,,
6339,New London County,335110.0,,,,,,,,,,,
35151,Talladega County,172113.0,,,,,,,,,,,
24148,Henry County,153797.0,,,,,,,,,,,
66217,Johnson County,508013.0,,,,,,,,,,,
12972,Clinton County,234216.0,livingoods-restaurant-and-brewery-peru,Livingood's Restaurant & Brewery,brewpub,697 Bear Swamp Rd,Peru,New York,United States,-73.518542,44.576563,5184206331,http://www.livingoodsresturant.com
39071,Madison County,234710.0,,,,,,,,,,,
5001,Windsor County,325341.0,river-roost-brewery-white-river-junction,River Roost Brewery,micro,230 S Main St,White River Junction,Vermont,United States,-72.31821547,43.64560685,,http://www.riverroostbrewery.com
26525,Preston County,196167.0,screech-owl-brewing-bruceton-mills,Screech Owl Brewing,micro,2323 Ralph Livengood Rd,Bruceton Mills,West Virginia,United States,-79.5659678,39.5887952,3043794777,http://www.screechowlbrewing.com
4046,York County,687541.0,,,,,,,,,,,
21163,Baltimore County,611315.0,,,,,,,,,,,
77331,San Jacinto County,264081.0,,,,,,,,,,,
78119,Karnes County,168803.0,,,,,,,,,,,
70437,Saint Tammany Parish,301000.0,folsom-brewery-folsom,Folsom Brewery,planning,,Folsom,Louisiana,United States,,,9853737631,
54001,Polk County,274293.0,,,,,,,,,,,
15332,Washington County,229725.0,,,,,,,,,,,
78652,Travis County,595783.0,,,,,,,,,,,
2111,Suffolk County,989909.0,democracy-brewing-boston,Democracy Brewing,brewpub,35 Temple Pl,Boston,Massachusetts,United States,-71.06231578,42.35529623,8572172739,http://www.democracybrewing.com
2111,Suffolk County,989909.0,mighty-squirrel-boston,Mighty Squirrel,contract,745 Atlantic Ave,Boston,Massachusetts,United States,-71.0569929,42.3502282,7602120802,http://www.mightysquirrel.com
19034,Montgomery County,667024.0,,,,,,,,,,,
79512,Mitchell County,93765.0,,,,,,,,,,,
28398,Duplin County,115601.0,,,,,,,,,,,
61856,Piatt County,230136.0,,,,,,,,,,,
49727,Charlevoix County,215133.0,,,,,,,,,,,
30536,Gilmer County,403757.0,,,,,,,,,,,
57032,Lincoln County,342940.0,,,,,,,,,,,
53948,Juneau County,181996.0,,,,,,,,,,,
4039,Cumberland County,431683.0,,,,,,,,,,,
97048,Columbia County,421143.0,,,,,,,,,,,
8558,Somerset County,869345.0,,,,,,,,,,,
2191,Norfolk County,528762.0,,,,,,,,,,,
54724,Chippewa County,252373.0,bloomer-brewing-co-bloomer,Bloomer Brewing Co,micro,1526 Martin Rd Ste A,Bloomer,Wisconsin,United States,,,7152713967,
2338,Plymouth County,496030.0,,,,,,,,,,,
92121,San Diego County,1105902.0,32-north-brewing-co-san-diego,32 North Brewing Co,closed,8655 Production Ave Ste A,San Diego,California,United States,-117.1649841601659,32.88313236843027,,
92121,San Diego County,1105902.0,alpine-beer-company-san-diego,Alpine Beer Company,brewpub,6550 Mira Mesa Blvd,San Diego,California,United States,-117.113975,32.9167796,6194452337,http://www.alpinebrewing.com
92121,San Diego County,1105902.0,amplified-ale-works-miramar-studio-san-diego,Amplified Ale Works Miramar Studio,brewpub,9030 Kenamar Dr Ste 309,San Diego,California,United States,-117.15706948900157,32.886875980190894,6503804220,https://amplifiedales.com/
92121,San Diego County,1105902.0,ballast-point-brewing-company-san-diego-1,Ballast Point Brewing Company,large,9045 Carroll Way,San Diego,California,United States,-117.1587251,32.88798083,8586952739,http://www.ballastpoint.com
92121,San Diego County,1105902.0,ballast-point-brewing-company-san-diego-2,Ballast Point Brewing Company,large,7606 Trade St,San Diego,California,United States,-117.157081,32.889641,8586952739,
92121,San Diego County,1105902.0,california-wild-ales-san-diego,California Wild Ales,contract,4204 Sorrento Valley Blvd,San Diego,California,United States,-117.2146488,32.905002,,
92121,San Diego County,1105902.0,constellation-brands-san-diego,Constellation Brands,closed,9045 Caroll Way,San Diego,California,United States,-117.15789787365865,32.8880826120124,,
92121,San Diego County,1105902.0,division-23-brewing-san-diego,Division 23 Brewing,micro,7408 Trade St,San Diego,California,United States,-117.162908,32.890353,8587521924,http://www.division23brewing.com
92121,San Diego County,1105902.0,duck-foot-brewing-co-san-diego,Duck Foot Brewing Co.,micro,8920 Kenamar Dr Ste 210,San Diego,California,United States,-117.1562181,32.88474835,8584337916,http://www.duckfootbeer.com
92121,San Diego County,1105902.0,green-flash-brewing-co-san-diego,Green Flash Brewing Co,regional,6550 Mira Mesa Blvd,San Diego,California,United States,-117.113975,32.9167796,8586220085,http://www.greenflashbrew.com
92121,San Diego County,1105902.0,karl-strauss-brewing-co-sorrento-mesa-san-diego,Karl Strauss Brewing Co - Sorrento Mesa,brewpub,9675 Scranton Rd,San Diego,California,United States,-117.2027066,32.89634566,8585872739,http://www.karlstrauss.com
92121,San Diego County,1105902.0,longship-brewery-san-diego,Longship Brewery,closed,10320 Camino Santa Fe Ste C,San Diego,California,United States,-117.17143051598686,32.90417278136671,8582467875,http://www.LongshipBrewery.com
92121,San Diego County,1105902.0,new-english-brewing-co-inc-san-diego,New English Brewing Co Inc,micro,11545 Sorrento Valley Rd Ste 305,San Diego,California,United States,-117.230519,32.912641,6198578023,http://www.newenglishbrewing.com
92121,San Diego County,1105902.0,pure-project-san-diego,Pure Project,micro,9030 Kenamar Dr Ste 308,San Diego,California,United States,-117.1555351,32.88830151,8582526143,http://www.purebrewing.org
92121,San Diego County,1105902.0,rough-draft-brewing-san-diego,Rough Draft Brewing,micro,8830 Rehco Rd Ste D,San Diego,California,United States,-117.17169774482312,32.88370282806232,8584537238,http://www.roughdraftbrew.com
92121,San Diego County,1105902.0,saint-archer-brewing-company-san-diego,Saint Archer Brewing Company,large,9550 Distribution Ave,San Diego,California,United States,-117.163745,32.880445,8582252337,http://www.saintarcherbrewery.com
72081,White County,139520.0,,,,,,,,,,,
44201,Portage County,263582.0,,,,,,,,,,,
43028,Knox County,260468.0,,,,,,,,,,,
