postal_code,county,ZHVI
17101,Dauphin County,167319.0
17101,Dauphin County,167319.0
17543,Lancaster County,386588.0
17543,Lancaster County,386588.0
17050,Cumberland County,398213.0
17050,Cumberland County,398213.0
28607,Watauga County,448496.0
28607,Watauga County,448496.0
28607,Watauga County,448496.0
3801,Rockingham County,691380.0
3801,Rockingham County,691380.0
3801,Rockingham County,691380.0
3801,Rockingham County,691380.0
3801,Rockingham County,691380.0
3801,Rockingham County,691380.0
3801,Rockingham County,691380.0
3801,Rockingham County,691380.0
3801,Rockingham County,691380.0
72703,Washington County,375719.0
72703,Washington County,375719.0
72703,Washington County,375719.0
54911,Outagamie County,221093.0
54911,Outagamie County,221093.0
2886,Kent County,363800.0
2886,Kent County,363800.0
2540,Barnstable County,1011730.0
44311,Summit County,63063.0
44311,Summit County,63063.0
44311,Summit County,63063.0
44311,Summit County,63063.0
78336,San Patricio County,218763.0
48104,Washtenaw County,509517.0
48104,Washtenaw County,509517.0
48104,Washtenaw County,509517.0
48104,Washtenaw County,509517.0
48104,Washtenaw County,509517.0
48104,Washtenaw County,509517.0
49007,Kalamazoo County,108448.0
49007,Kalamazoo County,108448.0
49007,Kalamazoo County,108448.0
49007,Kalamazoo County,108448.0
49007,Kalamazoo County,108448.0
49007,Kalamazoo County,108448.0
49007,Kalamazoo County,108448.0
49007,Kalamazoo County,108448.0
64037,Lafayette County,184937.0
92010,San Diego County,1177089.0
92010,San Diego County,1177089.0
97444,Curry County,455176.0
92780,Orange County,948864.0
92780,Orange County,948864.0
92780,Orange County,948864.0
92780,Orange County,948864.0
30354,Fulton County,265592.0
28806,Buncombe County,403758.0
28806,Buncombe County,403758.0
28806,Buncombe County,403758.0
28806,Buncombe County,403758.0
49098,Berrien County,180742.0
1007,Hampshire County,408407.0
23230,Henrico County,353845.0
23230,Henrico County,353845.0
23230,Henrico County,353845.0
23230,Henrico County,353845.0
23230,Henrico County,353845.0
23230,Henrico County,353845.0
23230,Henrico County,353845.0
23230,Henrico County,353845.0
62234,Madison County,173287.0
19711,New Castle County,390051.0
19711,New Castle County,390051.0
60628,Cook County,182977.0
12834,Washington County,266298.0
85611,Pima County,545608.0
85233,Maricopa County,506756.0
85233,Maricopa County,506756.0
33771,Pinellas County,299608.0
99645,Matanuska Susitna Borough,286900.0
99645,Matanuska Susitna Borough,286900.0
97205,Multnomah County,534016.0
6512,New Haven County,294523.0
6512,New Haven County,294523.0
76201,Denton County,302928.0
76201,Denton County,302928.0
94804,Contra Costa County,767268.0
94804,Contra Costa County,767268.0
60302,Cook County,510193.0
60302,Cook County,510193.0
60302,Cook County,510193.0
60451,Will County,382949.0
60451,Will County,382949.0
12404,Ulster County,457816.0
92673,Orange County,1547073.0
92673,Orange County,1547073.0
92673,Orange County,1547073.0
8226,Cape May County,967423.0
12866,Saratoga County,495293.0
12866,Saratoga County,495293.0
12866,Saratoga County,495293.0
12866,Saratoga County,495293.0
12866,Saratoga County,495293.0
8753,Ocean County,462701.0
90013,Los Angeles County,614743.0
90013,Los Angeles County,614743.0
16428,Erie County,224819.0
49418,Kent County,338111.0
49418,Kent County,338111.0
7712,Monmouth County,615776.0
7712,Monmouth County,615776.0
7712,Monmouth County,615776.0
48375,Oakland County,383665.0
38401,Maury County,375170.0
38401,Maury County,375170.0
56309,Grant County,279347.0
80301,Boulder County,781980.0
80301,Boulder County,781980.0
80301,Boulder County,781980.0
80301,Boulder County,781980.0
80301,Boulder County,781980.0
80301,Boulder County,781980.0
80301,Boulder County,781980.0
80301,Boulder County,781980.0
80301,Boulder County,781980.0
80301,Boulder County,781980.0
80301,Boulder County,781980.0
80301,Boulder County,781980.0
80301,Boulder County,781980.0
80301,Boulder County,781980.0
80301,Boulder County,781980.0
80301,Boulder County,781980.0
80301,Boulder County,781980.0
28801,Buncombe County,553376.0
28801,Buncombe County,553376.0
28801,Buncombe County,553376.0
28801,Buncombe County,553376.0
28801,Buncombe County,553376.0
28801,Buncombe County,553376.0
28801,Buncombe County,553376.0
28801,Buncombe County,553376.0
28801,Buncombe County,553376.0
28801,Buncombe County,553376.0
28801,Buncombe County,553376.0
28801,Buncombe County,553376.0
28801,Buncombe County,553376.0
28801,Buncombe County,553376.0
28801,Buncombe County,553376.0
98632,Cowlitz County,395617.0
98632,Cowlitz County,395617.0
3470,Cheshire County,277961.0
3470,Cheshire County,277961.0
98103,King County,1004922.0
98103,King County,1004922.0
98103,King County,1004922.0
98103,King County,1004922.0
98103,King County,1004922.0
98103,King County,1004922.0
98103,King County,1004922.0
98103,King County,1004922.0
98103,King County,1004922.0
98103,King County,1004922.0
98103,King County,1004922.0
20170,Fairfax County,637811.0
20170,Fairfax County,637811.0
81611,Pitkin County,2790003.0
6605,Fairfield County,316309.0
28031,Mecklenburg County,496148.0
28031,Mecklenburg County,496148.0
28031,Mecklenburg County,496148.0
97206,Multnomah County,494380.0
97206,Multnomah County,494380.0
97103,Clatsop County,508843.0
97103,Clatsop County,508843.0
97103,Clatsop County,508843.0
97103,Clatsop County,508843.0
97103,Clatsop County,508843.0
97103,Clatsop County,508843.0
20910,Montgomery County,703590.0
20910,Montgomery County,703590.0
20910,Montgomery County,703590.0
89011,Clark County,470943.0
89011,Clark County,470943.0
89011,Clark County,470943.0
92806,Orange County,885295.0
92806,Orange County,885295.0
92806,Orange County,885295.0
92806,Orange County,885295.0
92806,Orange County,885295.0
92806,Orange County,885295.0
92806,Orange County,885295.0
92806,Orange County,885295.0
92806,Orange County,885295.0
92806,Orange County,885295.0
98201,Snohomish County,541974.0
98201,Snohomish County,541974.0
8004,Camden County,294136.0
75751,Henderson County,205463.0
6615,Fairfield County,334565.0
6615,Fairfield County,334565.0
6615,Fairfield County,334565.0
6615,Fairfield County,334565.0
32233,Duval County,502226.0
32233,Duval County,502226.0
4609,Hancock County,579292.0
4609,Hancock County,579292.0
4609,Hancock County,579292.0
20002,District of Columbia,755850.0
20002,District of Columbia,755850.0
20002,District of Columbia,755850.0
80516,Weld County,787423.0
80516,Weld County,787423.0
80516,Weld County,787423.0
99352,Benton County,486665.0
99352,Benton County,486665.0
99352,Benton County,486665.0
80908,El Paso County,756996.0
80908,El Paso County,756996.0
21701,Frederick County,413210.0
21701,Frederick County,413210.0
21701,Frederick County,413210.0
21701,Frederick County,413210.0
21701,Frederick County,413210.0
19144,Philadelphia County,220247.0
48207,Wayne County,181771.0
48207,Wayne County,181771.0
48207,Wayne County,181771.0
48207,Wayne County,181771.0
49503,Kent County,250403.0
49503,Kent County,250403.0
49503,Kent County,250403.0
49503,Kent County,250403.0
49503,Kent County,250403.0
49503,Kent County,250403.0
49503,Kent County,250403.0
49503,Kent County,250403.0
49503,Kent County,250403.0
48230,Wayne County,487868.0
98230,Whatcom County,533674.0
98230,Whatcom County,533674.0
58701,Ward County,288591.0
95603,Placer County,621030.0
95603,Placer County,621030.0
95603,Placer County,621030.0
46706,De Kalb County,241437.0
22046,Falls Church City,1043263.0
22046,Falls Church City,1043263.0
98290,Snohomish County,830740.0
98290,Snohomish County,830740.0
98290,Snohomish County,830740.0
98290,Snohomish County,830740.0
98290,Snohomish County,830740.0
98290,Snohomish County,830740.0
98290,Snohomish County,830740.0
98290,Snohomish County,830740.0
56073,Brown County,226419.0
63090,Franklin County,272796.0
63090,Franklin County,272796.0
67212,Sedgwick County,214350.0
67212,Sedgwick County,214350.0
15202,Allegheny County,213363.0
15202,Allegheny County,213363.0
13081,Cayuga County,258585.0
12944,Essex County,159579.0
49707,Alpena County,144789.0
92116,San Diego County,935392.0
92116,San Diego County,935392.0
92116,San Diego County,935392.0
81433,San Juan County,443462.0
81433,San Juan County,443462.0
80517,Larimer County,718521.0
80517,Larimer County,718521.0
80517,Larimer County,718521.0
80517,Larimer County,718521.0
35222,Jefferson County,384358.0
35222,Jefferson County,384358.0
35222,Jefferson County,384358.0
8028,Gloucester County,296269.0
8028,Gloucester County,296269.0
48220,Oakland County,234041.0
48220,Oakland County,234041.0
48220,Oakland County,234041.0
92081,San Diego County,871799.0
92081,San Diego County,871799.0
92081,San Diego County,871799.0
92081,San Diego County,871799.0
92081,San Diego County,871799.0
92081,San Diego County,871799.0
92081,San Diego County,871799.0
92081,San Diego County,871799.0
92081,San Diego County,871799.0
92081,San Diego County,871799.0
92081,San Diego County,871799.0
92081,San Diego County,871799.0
77304,Montgomery County,339057.0
78412,Nueces County,194699.0
20141,Loudoun County,774903.0
77803,Brazos County,196978.0
77803,Brazos County,196978.0
10018,New York County,1606975.0
77423,Waller County,411564.0
92270,Riverside County,893266.0
13053,Tompkins County,247198.0
46526,Elkhart County,236774.0
46526,Elkhart County,236774.0
23451,Virginia Beach City,572414.0
23451,Virginia Beach City,572414.0
23451,Virginia Beach City,572414.0
23451,Virginia Beach City,572414.0
23451,Virginia Beach City,572414.0
55384,Hennepin County,485288.0
21401,Anne Arundel County,565320.0
21401,Anne Arundel County,565320.0
21401,Anne Arundel County,565320.0
6002,Hartford County,291545.0
6002,Hartford County,291545.0
35901,Etowah County,129677.0
77365,Montgomery County,314524.0
46350,La Porte County,240457.0
78215,Bexar County,414922.0
78215,Bexar County,414922.0
78215,Bexar County,414922.0
5161,Windsor County,404335.0
54467,Portage County,305954.0
54467,Portage County,305954.0
2215,Suffolk County,625271.0
2215,Suffolk County,625271.0
2215,Suffolk County,625271.0
8889,Hunterdon County,601230.0
52241,Johnson County,294035.0
52241,Johnson County,294035.0
52241,Johnson County,294035.0
50047,Warren County,249540.0
22645,Frederick County,401042.0
21842,Worcester County,456447.0
21842,Worcester County,456447.0
97470,Douglas County,307446.0
97470,Douglas County,307446.0
97470,Douglas County,307446.0
97470,Douglas County,307446.0
97470,Douglas County,307446.0
97470,Douglas County,307446.0
59912,Flathead County,629132.0
57078,Yankton County,252139.0
57078,Yankton County,252139.0
47933,Montgomery County,200570.0
75482,Hopkins County,194454.0
68522,Lancaster County,254063.0
68522,Lancaster County,254063.0
8731,Ocean County,414937.0
98610,Skamania County,427462.0
98610,Skamania County,427462.0
34785,Sumter County,234947.0
3109,Hillsborough County,404007.0
3109,Hillsborough County,404007.0
3109,Hillsborough County,404007.0
48854,Ingham County,257935.0
48854,Ingham County,257935.0
98312,Kitsap County,467747.0
98312,Kitsap County,467747.0
98312,Kitsap County,467747.0
98312,Kitsap County,467747.0
46928,Grant County,135828.0
56374,Stearns County,300901.0
37174,Maury County,527292.0
98107,King County,976544.0
98107,King County,976544.0
98107,King County,976544.0
98107,King County,976544.0
98107,King County,976544.0
98107,King County,976544.0
98107,King County,976544.0
98107,King County,976544.0
98107,King County,976544.0
98107,King County,976544.0
98107,King County,976544.0
98107,King County,976544.0
98107,King County,976544.0
3878,Strafford County,368922.0
2539,Dukes County,1519423.0
25301,Kanawha County,163296.0
45226,Hamilton County,421990.0
45226,Hamilton County,421990.0
44113,Cuyahoga County,235458.0
44113,Cuyahoga County,235458.0
44113,Cuyahoga County,235458.0
44113,Cuyahoga County,235458.0
44113,Cuyahoga County,235458.0
44113,Cuyahoga County,235458.0
44113,Cuyahoga County,235458.0
44113,Cuyahoga County,235458.0
44113,Cuyahoga County,235458.0
44113,Cuyahoga County,235458.0
44113,Cuyahoga County,235458.0
44113,Cuyahoga County,235458.0
44113,Cuyahoga County,235458.0
44113,Cuyahoga County,235458.0
44113,Cuyahoga County,235458.0
44113,Cuyahoga County,235458.0
85251,Maricopa County,533797.0
85251,Maricopa County,533797.0
85251,Maricopa County,533797.0
85251,Maricopa County,533797.0
55102,Ramsey County,279474.0
55102,Ramsey County,279474.0
55102,Ramsey County,279474.0
55102,Ramsey County,279474.0
55102,Ramsey County,279474.0
55102,Ramsey County,279474.0
99212,Spokane County,380273.0
99212,Spokane County,380273.0
99212,Spokane County,380273.0
55379,Scott County,382854.0
55379,Scott County,382854.0
55379,Scott County,382854.0
98801,Chelan County,503030.0
98801,Chelan County,503030.0
98801,Chelan County,503030.0
98801,Chelan County,503030.0
54304,Brown County,208595.0
54304,Brown County,208595.0
6418,New Haven County,283998.0
20110,Manassas City,465396.0
20110,Manassas City,465396.0
20110,Manassas City,465396.0
20110,Manassas City,465396.0
20110,Manassas City,465396.0
80203,Denver County,421002.0
80203,Denver County,421002.0
80203,Denver County,421002.0
80203,Denver County,421002.0
97214,Multnomah County,705794.0
97214,Multnomah County,705794.0
97214,Multnomah County,705794.0
97214,Multnomah County,705794.0
97214,Multnomah County,705794.0
97214,Multnomah County,705794.0
97214,Multnomah County,705794.0
97214,Multnomah County,705794.0
97214,Multnomah County,705794.0
97214,Multnomah County,705794.0
97214,Multnomah County,705794.0
97214,Multnomah County,705794.0
97214,Multnomah County,705794.0
97214,Multnomah County,705794.0
97214,Multnomah County,705794.0
48081,Macomb County,214946.0
4947,Franklin County,348796.0
92054,San Diego County,1055219.0
92054,San Diego County,1055219.0
92054,San Diego County,1055219.0
92054,San Diego County,1055219.0
77005,Harris County,1509406.0
98110,Kitsap County,1403275.0
98110,Kitsap County,1403275.0
44870,Erie County,150183.0
97814,Baker County,249499.0
97814,Baker County,249499.0
77581,Brazoria County,356056.0
77581,Brazoria County,356056.0
55122,Dakota County,357670.0
22727,Madison County,350209.0
99901,Ketchikan Gateway Borough,391672.0
99901,Ketchikan Gateway Borough,391672.0
99901,Ketchikan Gateway Borough,391672.0
92802,Orange County,829899.0
24083,Botetourt County,444835.0
90803,Los Angeles County,1255561.0
90803,Los Angeles County,1255561.0
28779,Jackson County,308898.0
28779,Jackson County,308898.0
37902,Knox County,484024.0
37902,Knox County,484024.0
37902,Knox County,484024.0
21222,Baltimore County,178987.0
21222,Baltimore County,178987.0
49423,Ottawa County,300382.0
49423,Ottawa County,300382.0
49423,Ottawa County,300382.0
49423,Ottawa County,300382.0
49423,Ottawa County,300382.0
49423,Ottawa County,300382.0
49423,Ottawa County,300382.0
60640,Cook County,344108.0
60640,Cook County,344108.0
60640,Cook County,344108.0
60640,Cook County,344108.0
35401,Tuscaloosa County,160603.0
35401,Tuscaloosa County,160603.0
35401,Tuscaloosa County,160603.0
4005,York County,450083.0
4005,York County,450083.0
4005,York County,450083.0
78003,Bandera County,361013.0
59840,Ravalli County,528142.0
59840,Ravalli County,528142.0
59840,Ravalli County,528142.0
97411,Coos County,533664.0
14847,Seneca County,193863.0
55114,Ramsey County,302000.0
55114,Ramsey County,302000.0
55114,Ramsey County,302000.0
55114,Ramsey County,302000.0
55114,Ramsey County,302000.0
89101,Clark County,309108.0
89101,Clark County,309108.0
33069,Broward County,277351.0
33069,Broward County,277351.0
18013,Northampton County,277033.0
18013,Northampton County,277033.0
25840,Fayette County,123092.0
